iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
IDN,Asia,Indonesia,2020-05-19,18496.0,486.0,535.286,1221.0,30.0,30.571,66.927,1.759,1.937,4.418,0.109,0.111,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-05-20,19189.0,693.0,535.857,1242.0,21.0,30.571,69.434,2.508,1.939,4.494,0.076,0.111,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-05-21,20162.0,973.0,593.714,1278.0,36.0,33.571,72.955,3.521,2.148,4.624,0.13,0.121,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-05-22,20796.0,634.0,614.286,1326.0,48.0,35.714,75.249,2.294,2.223,4.798,0.174,0.129,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-05-23,21745.0,949.0,674.286,1351.0,25.0,37.429,78.683,3.434,2.44,4.889,0.09,0.135,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-05-24,22271.0,526.0,679.571,1372.0,21.0,32.0,80.586,1.903,2.459,4.965,0.076,0.116,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-05-25,22750.0,479.0,677.143,1391.0,19.0,28.571,82.32,1.733,2.45,5.033,0.069,0.103,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-05-26,23165.0,415.0,667.0,1418.0,27.0,28.143,83.821,1.502,2.414,5.131,0.098,0.102,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-05-27,23851.0,686.0,666.0,1473.0,55.0,33.0,86.304,2.482,2.41,5.33,0.199,0.119,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-05-28,24538.0,687.0,625.143,1496.0,23.0,31.143,88.789,2.486,2.262,5.413,0.083,0.113,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-05-29,25216.0,678.0,631.429,1520.0,24.0,27.714,91.243,2.453,2.285,5.5,0.087,0.1,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-05-30,25773.0,557.0,575.429,1573.0,53.0,31.714,93.258,2.015,2.082,5.692,0.192,0.115,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-05-31,26473.0,700.0,600.286,1613.0,40.0,34.429,95.791,2.533,2.172,5.837,0.145,0.125,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-01,26940.0,467.0,598.571,1641.0,28.0,35.714,97.481,1.69,2.166,5.938,0.101,0.129,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-02,27549.0,609.0,626.286,1663.0,22.0,35.0,99.685,2.204,2.266,6.017,0.08,0.127,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-03,28233.0,684.0,626.0,1698.0,35.0,32.143,102.16,2.475,2.265,6.144,0.127,0.116,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-04,28818.0,585.0,611.429,1721.0,23.0,32.143,104.276,2.117,2.212,6.227,0.083,0.116,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-05,29521.0,703.0,615.0,1770.0,49.0,35.714,106.82,2.544,2.225,6.405,0.177,0.129,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-06,30514.0,993.0,677.286,1801.0,31.0,32.571,110.413,3.593,2.451,6.517,0.112,0.118,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-07,31186.0,672.0,673.286,1851.0,50.0,34.0,112.845,2.432,2.436,6.698,0.181,0.123,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-08,32033.0,847.0,727.571,1883.0,32.0,34.571,115.91,3.065,2.633,6.814,0.116,0.125,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-09,33076.0,1043.0,789.571,1923.0,40.0,37.143,119.684,3.774,2.857,6.958,0.145,0.134,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-10,34316.0,1240.0,869.0,1959.0,36.0,37.286,124.171,4.487,3.144,7.089,0.13,0.135,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-11,35295.0,979.0,925.286,2000.0,41.0,39.857,127.713,3.542,3.348,7.237,0.148,0.144,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-12,36406.0,1111.0,983.571,2048.0,48.0,39.714,131.733,4.02,3.559,7.411,0.174,0.144,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-13,37420.0,1014.0,986.571,2091.0,43.0,41.429,135.402,3.669,3.57,7.566,0.156,0.15,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-14,38277.0,857.0,1013.0,2134.0,43.0,40.429,138.503,3.101,3.665,7.722,0.156,0.146,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-15,39294.0,1017.0,1037.286,2198.0,64.0,45.0,142.183,3.68,3.753,7.953,0.232,0.163,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-16,40400.0,1106.0,1046.286,2231.0,33.0,44.0,146.185,4.002,3.786,8.073,0.119,0.159,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-17,41431.0,1031.0,1016.429,2276.0,45.0,45.286,149.916,3.731,3.678,8.236,0.163,0.164,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-18,42762.0,1331.0,1066.714,2339.0,63.0,48.429,154.732,4.816,3.86,8.464,0.228,0.175,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-19,43803.0,1041.0,1056.714,2373.0,34.0,46.429,158.499,3.767,3.824,8.587,0.123,0.168,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-20,45029.0,1226.0,1087.0,2429.0,56.0,48.286,162.935,4.436,3.933,8.789,0.203,0.175,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-21,45891.0,862.0,1087.714,2465.0,36.0,47.286,166.054,3.119,3.936,8.919,0.13,0.171,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-22,46845.0,954.0,1078.714,2500.0,35.0,43.143,169.506,3.452,3.903,9.046,0.127,0.156,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-23,47896.0,1051.0,1070.857,2535.0,35.0,43.429,173.309,3.803,3.875,9.173,0.127,0.157,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-24,49009.0,1113.0,1082.571,2573.0,38.0,42.429,177.336,4.027,3.917,9.31,0.138,0.154,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-25,50187.0,1178.0,1060.714,2620.0,47.0,40.143,181.599,4.263,3.838,9.48,0.17,0.145,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-26,51427.0,1240.0,1089.143,2683.0,63.0,44.286,186.086,4.487,3.941,9.708,0.228,0.16,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-27,52812.0,1385.0,1111.857,2720.0,37.0,41.571,191.097,5.012,4.023,9.842,0.134,0.15,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-28,54010.0,1198.0,1159.857,2754.0,34.0,41.286,195.432,4.335,4.197,9.965,0.123,0.149,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-29,55092.0,1082.0,1178.143,2805.0,51.0,43.571,199.347,3.915,4.263,10.15,0.185,0.158,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-06-30,56385.0,1293.0,1212.714,2876.0,71.0,48.714,204.026,4.679,4.388,10.407,0.257,0.176,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-01,57770.0,1385.0,1251.571,2934.0,58.0,51.571,209.038,5.012,4.529,10.617,0.21,0.187,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-02,59394.0,1624.0,1315.286,2987.0,53.0,52.429,214.914,5.876,4.759,10.808,0.192,0.19,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-03,60695.0,1301.0,1324.0,3036.0,49.0,50.429,219.622,4.708,4.791,10.986,0.177,0.182,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-04,62142.0,1447.0,1332.857,3089.0,53.0,52.714,224.857,5.236,4.823,11.177,0.192,0.191,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-05,63749.0,1607.0,1391.286,3171.0,82.0,59.571,230.672,5.815,5.034,11.474,0.297,0.216,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-06,64958.0,1209.0,1409.429,3241.0,70.0,62.286,235.047,4.375,5.1,11.727,0.253,0.225,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-07,66226.0,1268.0,1405.857,3309.0,68.0,61.857,239.635,4.588,5.087,11.973,0.246,0.224,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-08,68079.0,1853.0,1472.714,3359.0,50.0,60.714,246.34,6.705,5.329,12.154,0.181,0.22,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-09,70736.0,2657.0,1620.286,3417.0,58.0,61.429,255.954,9.614,5.863,12.364,0.21,0.222,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-10,72347.0,1611.0,1664.571,3469.0,52.0,61.857,261.784,5.829,6.023,12.552,0.188,0.224,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-11,74018.0,1671.0,1696.571,3535.0,66.0,63.714,267.83,6.046,6.139,12.791,0.239,0.231,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-12,75699.0,1681.0,1707.143,3606.0,71.0,62.143,273.913,6.083,6.177,13.048,0.257,0.225,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-13,76981.0,1282.0,1717.571,3656.0,50.0,59.286,278.552,4.639,6.215,13.229,0.181,0.215,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-14,78572.0,1591.0,1763.714,3710.0,54.0,57.286,284.308,5.757,6.382,13.424,0.195,0.207,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-15,80094.0,1522.0,1716.429,3797.0,87.0,62.571,289.816,5.507,6.211,13.739,0.315,0.226,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-16,81668.0,1574.0,1561.714,3873.0,76.0,65.143,295.511,5.695,5.651,14.014,0.275,0.236,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-17,83130.0,1462.0,1540.429,3957.0,84.0,69.714,300.801,5.29,5.574,14.318,0.304,0.252,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-18,84882.0,1752.0,1552.0,4016.0,59.0,68.714,307.141,6.34,5.616,14.532,0.213,0.249,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-19,86521.0,1639.0,1546.0,4143.0,127.0,76.714,313.072,5.931,5.594,14.991,0.46,0.278,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-20,88214.0,1693.0,1604.714,4239.0,96.0,83.286,319.198,6.126,5.807,15.339,0.347,0.301,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-21,89869.0,1655.0,1613.857,4320.0,81.0,87.143,325.186,5.989,5.84,15.632,0.293,0.315,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-22,91751.0,1882.0,1665.286,4459.0,139.0,94.571,331.996,6.81,6.026,16.135,0.503,0.342,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-23,93657.0,1906.0,1712.714,4576.0,117.0,100.429,338.893,6.897,6.197,16.558,0.423,0.363,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-24,95418.0,1761.0,1755.429,4665.0,89.0,101.143,345.265,6.372,6.352,16.88,0.322,0.366,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-25,97286.0,1868.0,1772.0,4714.0,49.0,99.714,352.024,6.759,6.412,17.057,0.177,0.361,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-26,98778.0,1492.0,1751.0,4781.0,67.0,91.143,357.423,5.399,6.336,17.3,0.242,0.33,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-27,100303.0,1525.0,1727.0,4838.0,57.0,85.571,362.941,5.518,6.249,17.506,0.206,0.31,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-28,102051.0,1748.0,1740.286,4901.0,63.0,83.0,369.266,6.325,6.297,17.734,0.228,0.3,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-29,104432.0,2381.0,1811.571,4975.0,74.0,73.714,377.881,8.616,6.555,18.002,0.268,0.267,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-30,106336.0,1904.0,1811.286,5058.0,83.0,68.857,384.771,6.89,6.554,18.302,0.3,0.249,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-07-31,108376.0,2040.0,1851.143,5131.0,73.0,66.571,392.153,7.382,6.698,18.566,0.264,0.241,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2020-08-01,109936.0,1560.0,1807.143,5193.0,62.0,68.429,397.797,5.645,6.539,18.791,0.224,0.248,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
