Date,Open,High,Low,Close,Adj Close,Volume,location_id,version_name,location_name,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,seir_daily_unscaled_mean,seir_daily_unscaled_lower,seir_daily_unscaled_upper,seir_cumulative_unscaled_mean,seir_cumulative_unscaled_lower,seir_cumulative_unscaled_upper,cases_mean,cases_lower,cases_upper,reff_mean,reff_lower,reff_upper,cumulative_deaths,daily_deaths,cumulative_cases,cumulative_hospitalizations,cumulative_deaths_unscaled,daily_deaths_unscaled,daily_cases,population,mobility_mean,mobility_obs,testing_mean,testing_lower,testing_upper,testing_obs,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,cumulative_all_vaccinated,cumulative_all_fully_vaccinated,cumulative_all_effectively_vaccinated,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,admis_mean,admis_upper,admis_lower,all_bed_capacity,icu_bed_capacity,infection_fatality,infection_detection,infection_hospitalization,aged_65_older,aged_70_older,cardiovasc_death_rate,continent,diabetes_prevalence,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,extreme_poverty,female_smokers,gdp_per_capita,handwashing_facilities,hosp_patients,hosp_patients_per_million,hospital_beds_per_thousand,human_development_index,icu_patients,icu_patients_per_million,iso_code,life_expectancy,location,male_smokers,median_age,new_cases,new_cases_per_million,new_cases_smoothed,new_cases_smoothed_per_million,new_deaths,new_deaths_per_million,new_deaths_smoothed,new_deaths_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,new_tests,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,new_vaccinations,new_vaccinations_smoothed,new_vaccinations_smoothed_per_million,people_fully_vaccinated,people_fully_vaccinated_per_hundred,people_vaccinated,people_vaccinated_per_hundred,population_density,positive_rate,reproduction_rate,stringency_index,tests_per_case,tests_units,total_boosters,total_boosters_per_hundred,total_cases,total_cases_per_million,total_deaths,total_deaths_per_million,total_tests,total_tests_per_thousand,total_vaccinations,total_vaccinations_per_hundred,weekly_hosp_admissions,weekly_hosp_admissions_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million
2020-09-10,5084.326172,5084.483887,4878.279785,4891.460938,4891.460938,82384700,11,reference,Indonesia,234645.62,376248.03,129808.26,36339.71,23993.79,52945.05,17163660.93,10868516.05,24805413.03,435.65,287.63,634.73,100.58,100.58,100.58,8389.85,8389.38,8390.45,3472.82,3472.82,3472.82,1.09,0.97,1.18,36626.5,519.77,208332.0,,8456.0,120.0,3882.0,259465835.493022,-17.2887,1,5.1003,5.1003,5.1003,1,1.1048,0,0.7498,1,,,,21990.05,40534.92,11536.97,4138.79,7629.16,2171.4,2225.66,4511.6,979.37,224864.0,7085.0,0.003,0.0178,0.0107,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,3861.0,13.971,3276.429,11.856,120.0,0.434,100.857,0.365,,,,,,,,,,,,,,145.725,,1.13,59.72,,,,,207203.0,749.753,8456.0,30.598,,,,,,,,
2020-09-11,4804.644043,5016.711914,4754.798828,5016.711914,5016.711914,125812400,11,reference,Indonesia,235984.6,378919.33,127553.83,36775.67,24281.63,53580.24,17399645.53,11022142.29,25177029.78,435.96,287.83,635.18,100.65,100.65,100.65,8490.5,8490.03,8491.11,3505.32,3505.32,3505.32,1.09,0.97,1.18,37007.67,381.17,212089.0,,8544.0,88.0,3757.0,259465835.493022,-17.5848,1,5.2709,5.2709,5.2709,1,1.1032,0,0.7517,1,,,,22418.74,41386.09,11769.03,4196.25,7746.48,2202.88,2222.78,4534.25,959.65,224864.0,7085.0,0.003,0.0179,0.0106,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,3737.0,13.522,3343.286,12.097,88.0,0.318,101.714,0.368,,,,,,,,,,,,,,145.725,,1.13,59.72,,,,,210940.0,763.275,8544.0,30.916,,,,,,,,
2020-09-14,5060.023926,5161.828125,5059.26709,5161.828125,5161.828125,109865600,11,reference,Indonesia,232201.72,371244.18,122707.96,38160.27,25195.79,55597.58,18102946.82,11476468.09,26300201.35,473.39,312.55,689.73,109.29,109.29,109.3,8810.17,8809.69,8810.78,3668.24,3668.24,3668.24,1.04,0.94,1.16,38294.1,511.11,222730.0,,8841.0,118.0,3158.0,259465835.493022,-18.8345,1,5.7893,5.7893,5.7893,1,1.0983,0,0.7585,1,,,,22593.27,42178.66,11670.46,4215.79,7870.33,2177.65,2252.24,4670.28,896.03,224864.0,7085.0,0.0029,0.0186,0.0106,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,3141.0,11.366,3504.857,12.682,118.0,0.427,101.571,0.368,,,,,,,,,,,,,,145.725,,1.11,68.98,,,,,221523.0,801.569,8841.0,31.991,,,,,,,,
2020-09-15,5169.245117,5187.278809,5091.293945,5100.865234,5100.865234,113645500,11,reference,Indonesia,228629.93,364687.95,121642.92,38642.32,25514.05,56299.93,18331576.75,11624552.5,26666833.47,482.06,318.27,702.35,111.29,111.29,111.3,8921.46,8920.98,8922.08,3663.1,3663.1,3663.1,1.01,0.92,1.13,38831.2,537.1,226256.0,,8965.0,124.0,3526.0,259465835.493022,-19.3277,1,5.9624,5.9624,5.9624,1,1.0967,0,0.7613,1,,,,22539.8,42250.76,11556.72,4192.2,7858.26,2149.45,2246.9,4661.44,891.95,224864.0,7085.0,0.0029,0.0186,0.0105,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,3507.0,12.69,3570.714,12.92,124.0,0.449,105.0,0.38,,,,,,,,,,,,,,145.725,,1.11,68.98,,,,,225030.0,814.259,8965.0,32.439,,,,,,,,
2020-09-16,5108.12793,5117.287109,5051.753906,5058.481934,5058.481934,88769100,11,reference,Indonesia,224856.98,356204.62,119264.04,39134.28,25838.86,57016.7,18556433.73,11770966.6,27025850.99,491.96,324.81,716.77,113.58,113.58,113.58,9035.04,9034.56,9035.66,3700.17,3700.17,3700.17,0.98,0.9,1.09,39415.94,584.74,230241.0,,9100.0,135.0,3985.0,259465835.493022,-19.8185,1,6.1349,6.1349,6.1349,1,1.0959,0,0.7638,1,,,,22022.11,41443.59,11202.87,4095.81,7707.94,2083.58,2266.04,4701.93,893.27,224864.0,7085.0,0.0029,0.0188,0.0106,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,3963.0,14.34,3664.429,13.26,135.0,0.488,109.143,0.395,,,,,,,,,,,,,,145.725,,1.1,68.98,,,,,228993.0,828.599,9100.0,32.928,,,,,,,,
2020-09-17,5058.950195,5099.577148,5013.186035,5038.400879,5038.400879,85305000,11,reference,Indonesia,220772.07,347117.15,116783.13,39637.99,26171.43,57750.61,18777205.8,11914013.15,27378961.13,503.71,332.57,733.9,116.29,116.29,116.3,9151.33,9150.85,9151.95,3751.53,3751.53,3751.53,0.95,0.87,1.05,39944.37,528.43,233896.0,,9222.0,122.0,3655.0,259465835.493022,-20.2858,1,6.3066,6.3066,6.3066,1,1.095,0,0.7662,1,,,,21511.47,40670.65,10856.47,3981.66,7527.93,2009.48,2291.99,4760.3,899.24,224864.0,7085.0,0.0029,0.019,0.0107,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,3635.0,13.153,3632.143,13.143,122.0,0.441,109.429,0.396,,,,,,,,,,,,,,145.725,,1.09,68.98,,,,,232628.0,841.752,9222.0,33.369,,,,,,,,
2020-09-18,5037.369141,5072.680176,5023.443848,5059.223145,5059.223145,105751600,11,reference,Indonesia,217132.78,337115.59,115975.34,40153.46,26511.76,58501.64,18994338.58,12053495.34,27724646.09,515.47,340.33,751.03,119.01,119.0,119.01,9270.34,9269.85,9270.97,3851.24,3851.24,3851.24,0.93,0.87,1.01,40438.15,493.78,237808.0,,9336.0,114.0,3912.0,259465835.493022,-20.7151,1,6.4773,6.4773,6.4773,1,1.0934,0,0.7682,1,,,,20933.42,39766.68,10486.83,3865.68,7343.53,1936.55,2334.83,4878.68,916.25,224864.0,7085.0,0.0029,0.0193,0.0108,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,3891.0,14.079,3654.143,13.222,114.0,0.413,113.143,0.409,,,,,,,,,,,,,,145.725,,1.1,68.98,,,,,236519.0,855.831,9336.0,33.782,,,,,,,,
2020-09-21,5058.990234,5075.818848,4987.748047,4999.359863,4999.359863,106452100,11,reference,Indonesia,211718.27,325554.14,115455.65,41767.62,27577.48,60853.47,19632529.69,12462003.07,28723834.59,544.55,359.53,793.41,125.72,125.72,125.72,9643.0,9642.51,9643.64,4150.32,4150.32,4150.32,0.92,0.86,1.0,41915.17,537.1,250209.0,,9677.0,124.0,4199.0,259465835.493022,-21.6948,1,6.9828,6.9828,6.9828,1,1.0883,0,0.7732,1,,,,19401.04,37398.93,9482.7,3585.62,6911.92,1752.55,2451.28,5219.1,927.45,224864.0,7085.0,0.0029,0.0201,0.0108,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,4176.0,15.111,3904.143,14.127,124.0,0.449,119.429,0.432,,,,,,,,,,,,,,145.725,,1.14,68.98,,,,,248852.0,900.457,9677.0,35.016,,,,,,,,
2020-09-22,4947.730957,4978.440918,4919.109863,4934.092773,4934.092773,74792200,11,reference,Indonesia,212005.93,325037.26,116432.74,42313.72,27938.03,61649.13,19844535.62,12598401.96,29050822.04,546.1,360.55,795.66,126.08,126.08,126.08,9769.08,9768.58,9769.72,4288.96,4288.96,4288.96,0.93,0.86,1.02,42608.2,693.03,254302.0,,9837.0,160.0,4093.0,259465835.493022,-21.8923,1,7.1491,7.1491,7.1491,1,1.0866,0,0.7743,1,,,,18910.43,36720.55,9114.22,3509.51,6814.82,1691.47,2500.44,5361.63,925.16,224864.0,7085.0,0.0029,0.0205,0.0108,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,4071.0,14.731,3984.714,14.418,160.0,0.579,124.571,0.451,,,,,,,,,,,,,,145.725,,1.13,68.98,,,,,252923.0,915.188,9837.0,35.595,,,,,,,,
2020-09-23,4946.50293,4984.23877,4873.020996,4917.955078,4917.955078,70609200,11,reference,Indonesia,211995.78,325113.07,117885.08,42852.7,28293.88,62434.42,20056531.41,12735078.83,29375878.91,538.98,355.85,785.29,124.44,124.43,124.44,9893.52,9893.02,9894.16,4379.24,4379.24,4379.24,0.94,0.86,1.06,43214.59,606.4,258791.0,,9977.0,140.0,4489.0,259465835.493022,-22.0124,1,7.3146,7.3146,7.3146,1,1.0858,0,0.775,1,,,,18397.73,35996.67,8734.52,3441.87,6734.3,1634.06,2529.37,5456.21,925.27,224864.0,7085.0,0.0028,0.0207,0.0108,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,4465.0,16.156,4056.429,14.678,140.0,0.507,125.286,0.453,,,,,,,,,,,,,,145.725,,1.12,72.69,,,,,257388.0,931.344,9977.0,36.101,,,,,,,,
2020-09-24,4876.351074,4897.336914,4820.331055,4842.755859,4842.755859,65673400,11,reference,Indonesia,212659.86,322858.91,119724.45,43376.53,28639.72,63197.63,20269191.26,12872443.94,29698530.3,523.82,345.84,763.21,120.94,120.93,120.94,10014.45,10013.95,10015.1,4394.32,4394.32,4394.32,0.96,0.88,1.09,43769.02,554.42,263450.0,,10105.0,128.0,4659.0,259465835.493022,-22.0535,1,7.4793,7.4793,7.4793,1,1.0849,0,0.7755,1,,,,17966.52,35381.23,8413.29,3397.6,6690.86,1591.02,2526.06,5469.36,922.1,224864.0,7085.0,0.0027,0.0206,0.0106,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,4634.0,16.768,4199.143,15.194,128.0,0.463,126.143,0.456,,,,,,,,,,,,,,145.725,,1.11,72.69,,,,,262022.0,948.112,10105.0,36.564,,,,,,,,
2020-09-25,4867.962891,4949.303223,4848.024902,4945.791016,4945.791016,88843900,11,reference,Indonesia,213567.9,321352.44,120534.04,43880.55,28972.49,63931.98,20482759.16,13011171.2,30021897.96,504.02,332.77,734.36,116.36,116.36,116.37,10130.82,10130.31,10131.47,4338.1,4338.1,4338.1,0.98,0.89,1.1,44258.47,489.45,268299.0,,10218.0,113.0,4849.0,259465835.493022,-22.0211,1,7.6433,7.6433,7.6433,1,1.0832,0,0.7753,1,,,,17624.77,34864.94,8159.77,3361.09,6648.84,1556.09,2495.42,5401.91,910.61,224864.0,7085.0,0.0026,0.0204,0.0105,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,4823.0,17.452,4332.286,15.676,113.0,0.409,126.0,0.456,,,,,,,,,,,,,,145.725,,1.09,72.69,,,,,266845.0,965.564,10218.0,36.973,,,,,,,,
2020-09-28,4962.953125,4991.762207,4905.51123,4906.547852,4906.547852,83772300,11,reference,Indonesia,209880.81,311396.12,126038.27,45304.13,29912.39,66006.12,21117931.71,13430575.7,30972518.36,468.44,309.28,682.52,108.15,108.15,108.15,10459.48,10458.97,10460.14,4221.32,4221.32,4221.32,1.0,0.91,1.1,45362.98,376.83,280240.0,,10473.0,87.0,3528.0,259465835.493022,-21.6167,1,8.1322,8.1322,8.1322,1,1.0781,0,0.7734,1,,,,16324.22,32437.74,7412.61,3137.42,6234.35,1424.66,2392.46,5134.39,879.24,224864.0,7085.0,0.0024,0.0203,0.0103,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,3509.0,12.697,4267.143,15.44,87.0,0.315,113.714,0.411,,,,,,,,,,,,,,145.725,,1.03,72.69,,,,,278722.0,1008.54,10473.0,37.896,,,,,,,,
2020-09-29,4929.333008,4950.967773,4859.786133,4879.098145,4879.098145,86481700,11,reference,Indonesia,206313.36,305346.93,123189.63,45769.79,30219.83,66684.58,21324245.06,13557844.82,31281340.65,465.66,307.44,678.46,107.51,107.5,107.51,10566.99,10566.47,10567.65,4151.96,4151.96,4151.96,0.98,0.89,1.14,45917.4,554.42,284264.0,,10601.0,128.0,4024.0,259465835.493022,-21.4195,1,8.2945,8.2945,8.2945,1,1.0764,0,0.7725,1,,,,15985.56,31689.77,7280.75,3067.25,6080.52,1397.0,2339.76,5000.17,880.97,224864.0,7085.0,0.0024,0.0202,0.0103,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,4002.0,14.481,4257.286,15.405,128.0,0.463,109.143,0.395,,,,,,,,,,,,,,145.725,,1.02,72.69,,,,,282724.0,1023.021,10601.0,38.359,,,,,,,,
2020-09-30,4896.432129,4903.86377,4841.361816,4870.039063,4870.039063,85378000,11,reference,Indonesia,202509.47,298130.66,120055.14,46234.21,30526.46,67361.24,21526754.54,13678180.65,31584763.12,464.42,306.63,676.65,107.22,107.22,107.22,10674.21,10673.69,10674.88,4080.67,4080.67,4080.67,0.96,0.86,1.13,46519.47,602.07,288571.0,,10740.0,139.0,4307.0,259465835.493022,-21.2055,1,8.4568,8.4568,8.4568,1,1.0755,0,0.7714,1,,,,15838.5,31277.23,7250.61,3020.49,5964.74,1382.73,2288.95,4852.46,866.31,224864.0,7085.0,0.0023,0.0202,0.0102,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,4284.0,15.501,4231.429,15.311,139.0,0.503,109.0,0.394,,,,,,,,,,,,,,145.725,,1.01,72.69,,,,,287008.0,1038.523,10740.0,38.862,,,,,,,,
2020-10-01,4899.644043,4970.094238,4898.99707,4970.094238,4970.094238,96362100,11,reference,Indonesia,198481.93,293629.82,118156.83,46702.03,30835.33,68042.85,21725236.47,13796031.31,31884743.98,467.82,308.87,681.61,108.01,108.0,108.01,10782.22,10781.7,10782.89,4054.24,4054.24,4054.24,0.94,0.85,1.1,47021.91,502.44,292768.0,,10856.0,116.0,4197.0,259465835.493022,-20.9845,1,8.6191,8.6191,8.6191,1,1.0746,0,0.7702,1,,,,15764.4,30986.25,7251.9,2994.85,5886.63,1377.68,2257.76,4754.18,857.11,224864.0,7085.0,0.0024,0.0204,0.0103,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,4174.0,15.103,4165.714,15.073,116.0,0.42,107.286,0.388,,,,,,,,,,,,,,145.725,,1.0,72.69,,,,,291182.0,1053.626,10856.0,39.282,,,,,,,,
2020-10-02,4969.245117,4972.823242,4881.913086,4926.733887,4926.733887,88815300,11,reference,Indonesia,194326.85,289828.42,116048.79,47180.06,31150.94,68739.34,21919563.32,13911331.53,32182972.48,478.03,315.61,696.49,110.36,110.36,110.37,10892.58,10892.06,10893.25,4070.89,4070.89,4070.89,0.92,0.84,1.07,47524.36,502.44,297108.0,,10972.0,116.0,4340.0,259465835.493022,-20.7691,1,8.7817,8.7817,8.7817,1,1.0729,0,0.7687,1,,,,15820.05,30954.24,7311.96,2989.22,5848.84,1381.6,2246.77,4710.25,858.76,224864.0,7085.0,0.0024,0.0207,0.0104,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,4317.0,15.621,4093.429,14.812,116.0,0.42,107.714,0.39,,,,,,,,,,,,,,145.725,,1.0,72.69,,,,,295499.0,1069.247,10972.0,39.702,,,,,,,,
2020-10-05,4947.040039,4962.792969,4915.685059,4958.769043,4958.769043,70868100,11,reference,Indonesia,185517.45,276387.01,112498.6,48576.73,32073.07,70774.26,22483923.54,14250269.73,33048494.96,450.5,297.43,656.37,104.01,104.0,104.01,11215.03,11214.5,11215.71,4171.82,4171.82,4171.82,0.88,0.84,0.95,48741.49,441.81,308793.0,,11253.0,102.0,3642.0,259465835.493022,-20.2821,1,9.2734,9.2734,9.2734,1,1.0678,0,0.7642,1,,,,16418.84,31756.4,7751.65,3031.03,5862.46,1431.01,2254.17,4664.99,885.52,224864.0,7085.0,0.0022,0.0215,0.0106,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,3622.0,13.106,4056.857,14.68,102.0,0.369,111.429,0.403,,,,,,,,,,,,,,145.725,,1.02,72.69,,,,,307120.0,1111.297,11253.0,40.718,,,,,,,,
2020-10-06,5004.395996,5023.894043,4992.481934,4999.221191,4999.221191,108547800,11,reference,Indonesia,184030.28,273584.9,111393.42,49018.87,32364.99,71418.46,22667953.82,14363517.57,33327422.84,442.14,291.92,644.2,102.08,102.08,102.08,11317.11,11316.58,11317.8,4204.32,4204.32,4204.32,0.88,0.84,0.96,49265.59,524.1,312871.0,,11374.0,121.0,4078.0,259465835.493022,-20.1883,1,9.4392,9.4392,9.4392,1,1.066,0,0.7628,1,,,,16759.18,32311.19,7948.66,3068.51,5915.99,1455.35,2261.1,4636.59,888.37,224864.0,7085.0,0.0021,0.0216,0.0106,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,4056.0,14.676,4064.571,14.707,121.0,0.438,110.429,0.4,,,,,,,,,,,,,,145.725,,1.03,72.69,,,,,311176.0,1125.973,11374.0,41.156,,,,,,,,
2020-10-07,4976.567871,5014.609863,4962.089844,5004.327148,5004.327148,92870700,11,reference,Indonesia,182905.72,271622.57,109129.43,49456.69,32654.05,72056.35,22850859.54,14477234.33,33603189.12,437.81,289.06,637.89,101.08,101.08,101.08,11418.19,11417.66,11418.88,4208.89,4208.89,4208.89,0.89,0.83,0.98,49690.07,424.48,317434.0,,11472.0,98.0,4563.0,259465835.493022,-20.1205,1,9.6062,9.6062,9.6062,1,1.0652,0,0.7614,1,,,,17167.56,32988.17,8185.96,3122.12,5999.28,1488.71,2255.59,4595.95,907.31,224864.0,7085.0,0.0021,0.0215,0.0106,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,4538.0,16.421,4100.857,14.839,98.0,0.355,104.571,0.378,,,,,,,,,,,,,,145.725,,1.03,72.69,,,,,315714.0,1142.394,11472.0,41.511,,,,,,,,
2020-10-08,5018.736816,5039.14209,5001.519043,5039.14209,5039.14209,80288700,11,reference,Indonesia,181649.48,269143.91,109463.95,49890.79,32940.66,72688.83,23032509.02,14590246.6,33876154.96,434.1,286.61,632.48,100.22,100.22,100.22,11518.41,11517.87,11519.1,4265.67,4265.67,4265.67,0.91,0.82,0.99,50157.86,467.79,322310.0,,11580.0,108.0,4876.0,259465835.493022,-20.071,1,9.7745,9.7745,9.7745,1,1.0643,0,0.7598,1,,,,17746.75,33993.18,8531.5,3198.67,6126.93,1537.72,2273.0,4624.97,934.55,224864.0,7085.0,0.002,0.0217,0.0107,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,4850.0,17.549,4197.429,15.188,108.0,0.391,103.429,0.374,,,,,,,,,,,,,,145.725,,1.02,72.69,,,,,320564.0,1159.943,11580.0,41.902,,,,,,,,
2020-10-09,5036.476074,5057.835938,5029.151855,5053.663086,5053.663086,69016600,11,reference,Indonesia,180131.44,265234.77,109379.77,50316.22,33221.54,73308.68,23212640.46,14701757.49,34146886.82,425.44,280.89,619.86,98.22,98.22,98.22,11616.63,11616.09,11617.33,4276.39,4276.39,4276.39,0.92,0.84,0.99,50578.01,420.15,326426.0,,11677.0,97.0,4116.0,259465835.493022,-20.034,1,9.9439,9.9439,9.9439,1,1.0626,0,0.7578,1,,,,18182.8,34729.87,8835.59,3252.54,6212.48,1580.51,2268.42,4601.72,952.8,224864.0,7085.0,0.002,0.0216,0.0106,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,4094.0,14.814,4165.571,15.073,97.0,0.351,100.714,0.364,,,,,,,,,,,,,,145.725,,1.01,72.69,,,,,324658.0,1174.757,11677.0,42.253,,,,,,,,
2020-10-12,5078.128906,5103.50293,5078.128906,5093.099121,5093.099121,91642100,11,reference,Indonesia,172643.6,253401.48,106690.48,51567.48,34047.67,75131.74,23739201.32,15023572.15,34938669.06,424.51,280.28,618.5,98.01,98.0,98.01,11905.51,11904.96,11906.22,4138.67,4138.67,4138.67,0.93,0.89,1.0,51695.52,394.16,338549.0,,11935.0,91.0,3285.0,259465835.493022,-19.959,1,10.4574,10.4574,10.4574,1,1.0575,0,0.7523,1,,,,19492.92,37023.51,9845.12,3457.82,6567.55,1746.41,2137.86,4314.18,916.61,224864.0,7085.0,0.002,0.0212,0.0102,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,3267.0,11.821,4228.0,15.299,91.0,0.329,97.429,0.353,,,,,,,,,,,,,,145.725,,1.0,50.46,,,,,336716.0,1218.388,11935.0,43.186,,,,,,,,
2020-10-13,5093.421875,5132.958984,5064.170898,5132.571777,5132.571777,110621000,11,reference,Indonesia,168566.05,248062.6,104792.41,51987.65,34325.08,75743.93,23907767.37,15127437.62,35195052.08,420.18,277.42,612.19,97.01,97.0,97.01,12002.52,12001.97,12003.23,4122.03,4122.03,4122.03,0.91,0.86,0.99,52094.01,398.49,342476.0,,12027.0,92.0,3927.0,259465835.493022,-19.9355,1,10.629,10.629,10.629,1,1.0558,0,0.7508,1,,,,19560.8,37171.28,10008.61,3489.79,6631.64,1785.61,2093.76,4240.74,897.35,224864.0,7085.0,0.002,0.0215,0.0102,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,3906.0,14.134,4206.571,15.221,92.0,0.333,93.286,0.338,,,,,,,,,,,,,,145.725,,0.99,50.46,,,,,340622.0,1232.522,12027.0,43.519,,,,,,,,
2020-10-14,5134.662109,5177.924805,5125.044922,5176.099121,5176.099121,119876700,11,reference,Indonesia,163792.82,241982.78,102268.41,52401.02,34598.01,76346.21,24071560.19,15229242.07,35446098.66,413.37,272.92,602.28,95.44,95.43,95.44,12097.96,12097.4,12098.67,4137.39,4137.39,4137.39,0.9,0.82,1.0,52652.76,558.75,346625.0,,12156.0,129.0,4149.0,259465835.493022,-19.9104,1,10.8002,10.8002,10.8002,1,1.0549,0,0.7496,1,,,,19513.44,37134.79,10094.17,3500.5,6661.57,1810.78,2063.67,4193.2,872.66,224864.0,7085.0,0.002,0.022,0.0102,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,4127.0,14.933,4147.857,15.009,129.0,0.467,97.714,0.354,,,,,,,,,,,,,,145.725,,0.99,50.46,,,,,344749.0,1247.455,12156.0,43.986,,,,,,,,
2020-10-15,5172.59082,5182.530762,5105.149902,5105.149902,5105.149902,110523700,11,reference,Indonesia,158987.79,232194.69,99207.11,52813.47,34870.32,76947.13,24230547.98,15329572.12,35683989.88,412.44,272.31,600.92,95.22,95.22,95.22,12193.18,12192.62,12193.89,4109.74,4109.74,4109.74,0.88,0.8,0.98,53137.88,485.12,351060.0,,12268.0,112.0,4435.0,259465835.493022,-19.8865,1,10.9704,10.9704,10.9704,1,1.0541,0,0.7488,1,,,,19396.31,36991.86,10053.14,3487.53,6651.28,1807.59,2019.97,4099.31,841.99,224864.0,7085.0,0.002,0.0223,0.0102,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,4411.0,15.961,4085.143,14.782,112.0,0.405,98.286,0.356,,,,,,,,,,,,,,145.725,,0.99,50.46,,,,,349160.0,1263.416,12268.0,44.391,,,,,,,,
